Número,Aberto,Resolvido,Encerrado,Prioridade,Categoria,Subcategoria,Produto,Item de configuração,Grupo designado,Aberto por,Entrou para KPI?,KPI Violado?,Código de fechamento,Solução,Duração
INC101144,2025-04-15 10:31:00,2025-04-15 11:36:45.985745238,2025-04-15 14:53:45.985745238,3 - Média,Rede,Sub A,lrev,CI-227,NOC N1,Monitoramento,SIM,SIM,Erro de Configuração,Reinício de serviço,3945.985745237206
INC101145,2025-04-15 11:46:00,2025-04-15 12:43:35.977625952,2025-04-15 15:07:35.977625952,4 - Baixa,Infraestrutura,Sub C,lhco,CI-329,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,3455.977625950298
INC101146,2025-04-15 15:07:00,2025-04-15 16:00:06.222243192,2025-04-15 19:26:06.222243192,2 - Alta,Infraestrutura,Sub B,lcem,CI-208,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,3186.2222431937425
INC101147,2025-04-15 17:03:00,2025-04-15 17:35:50.430467244,2025-04-15 18:36:50.430467244,2 - Alta,Banco de Dados,Sub A,lsin,CI-335,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,1970.4304672459057
INC101148,2025-04-15 19:06:00,2025-04-15 20:44:13.238837430,2025-04-15 23:04:13.238837430,3 - Média,Rede,Sub C,lhco,CI-76,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,5893.238837427831
INC101149,2025-04-15 20:59:00,2025-04-15 21:17:04.689960738,2025-04-16 00:28:04.689960738,2 - Alta,Infraestrutura,Sub A,lrev,CI-293,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,1084.6899607387804
INC101150,2025-04-16 02:36:00,2025-04-16 05:23:56.094398556,2025-04-16 09:00:56.094398556,2 - Alta,Infraestrutura,Sub A,lhco,CI-231,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,10076.094398553649
INC101151,2025-04-16 04:59:00,2025-04-16 06:02:50.413188780,2025-04-16 08:26:50.413188780,3 - Média,Infraestrutura,Sub A,lhco,CI-367,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,3830.4131887810786
INC101152,2025-04-16 06:36:00,2025-04-16 10:21:30.147685392,2025-04-16 13:12:30.147685392,3 - Média,Infraestrutura,Sub B,lhco,CI-65,SRE,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,13530.1476853931
INC101153,2025-04-16 10:05:00,2025-04-16 11:34:26.090340792,2025-04-16 12:06:26.090340792,3 - Média,Banco de Dados,Sub A,lhco,CI-221,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,5366.090340791578
INC101154,2025-04-16 12:16:00,2025-04-16 12:49:45.264123966,2025-04-16 14:18:45.264123966,4 - Baixa,Rede,Sub A,lhco,CI-287,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,2025.2641239669397
INC101155,2025-04-16 14:34:00,2025-04-16 16:58:08.920337190,2025-04-16 20:43:08.920337190,3 - Média,Infraestrutura,Sub A,lhco,CI-371,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,8648.920337192441
INC101156,2025-04-16 20:16:00,2025-04-16 21:00:34.096651290,2025-04-16 22:20:34.096651290,3 - Média,Infraestrutura,Sub A,lhco,CI-181,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2674.096651290189
INC101157,2025-04-16 20:38:00,2025-04-16 23:07:24.666738420,2025-04-17 02:37:24.666738420,2 - Alta,Banco de Dados,Sub A,lrev,CI-281,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,8964.666738422835
INC101158,2025-04-16 23:28:00,2025-04-17 01:48:44.873043066,2025-04-17 05:43:44.873043066,4 - Baixa,Banco de Dados,Sub B,lsin,CI-252,NOC N1,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,8444.873043065927
INC101159,2025-04-17 01:29:00,2025-04-17 01:53:08.082997272,2025-04-17 03:57:08.082997272,2 - Alta,Aplicação,Sub C,lsin,CI-242,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,1448.0829972717104
INC101160,2025-04-17 05:00:00,2025-04-17 06:37:06.550534650,2025-04-17 07:10:06.550534650,4 - Baixa,Banco de Dados,Sub A,lrev,CI-174,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,5826.5505346528735
INC101161,2025-04-17 10:19:00,2025-04-17 10:48:47.045570610,2025-04-17 14:35:47.045570610,3 - Média,Aplicação,Sub C,lhco,CI-62,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,1787.0455706128957
INC101162,2025-04-17 11:16:00,2025-04-17 12:21:29.752032816,2025-04-17 16:16:29.752032816,3 - Média,Rede,Sub C,lcem,CI-14,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3929.752032816349
INC101163,2025-04-17 14:31:00,2025-04-17 16:31:43.639115034,2025-04-17 18:32:43.639115034,2 - Alta,Infraestrutura,Sub A,lsin,CI-25,Suporte N3,Manual,SIM,NAO,Falha de Aplicação,Reinício de serviço,7243.639115035509
INC101164,2025-04-17 17:23:00,2025-04-17 22:30:22.266380988,2025-04-18 00:10:22.266380988,2 - Alta,Rede,Sub B,lsin,CI-372,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,18442.266380985075
INC101165,2025-04-17 17:56:00,2025-04-17 19:25:26.656495590,2025-04-17 20:44:26.656495590,2 - Alta,Banco de Dados,Sub C,lcem,CI-62,NOC N1,Manual,SIM,NAO,Manutenção Programada,Patch aplicado,5366.656495591734
INC101166,2025-04-17 18:44:00,2025-04-17 19:26:54.636229764,2025-04-17 20:27:54.636229764,2 - Alta,Banco de Dados,Sub C,lcem,CI-393,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2574.636229765721
INC101167,2025-04-17 18:59:00,2025-04-17 20:27:06.141733320,2025-04-17 22:33:06.141733320,3 - Média,Banco de Dados,Sub A,lsin,CI-57,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,5286.141733319922
INC101168,2025-04-17 20:04:00,2025-04-17 21:43:43.572817554,2025-04-18 01:16:43.572817554,4 - Baixa,Banco de Dados,Sub B,lhco,CI-168,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,5983.572817552961
INC101169,2025-04-18 02:46:00,2025-04-18 04:55:25.776817668,2025-04-18 07:24:25.776817668,3 - Média,Infraestrutura,Sub A,lcem,CI-95,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,7765.776817667085
INC101170,2025-04-18 09:52:00,2025-04-18 11:21:19.874204760,2025-04-18 13:45:19.874204760,3 - Média,Banco de Dados,Sub A,lhvp,CI-60,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,5359.87420475961
INC101171,2025-04-18 15:47:00,2025-04-18 17:37:53.080876038,2025-04-18 18:12:53.080876038,4 - Baixa,Rede,Sub B,lcem,CI-335,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,6653.080876040407
INC101172,2025-04-18 19:21:00,2025-04-18 22:46:45.431602254,2025-04-19 00:10:45.431602254,3 - Média,Rede,Sub C,lcem,CI-316,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,12345.431602254079
INC101173,2025-04-18 21:03:00,2025-04-18 21:56:13.404794388,2025-04-18 22:31:13.404794388,3 - Média,Aplicação,Sub C,lhco,CI-308,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3193.4047943852183
INC101174,2025-04-18 21:48:00,2025-04-18 22:43:44.639232984,2025-04-18 23:57:44.639232984,3 - Média,Aplicação,Sub B,lhco,CI-314,NOC N2,Manual,SIM,NAO,Manutenção Programada,Patch aplicado,3344.6392329836153
INC101175,2025-04-18 23:37:00,2025-04-19 00:44:13.861581612,2025-04-19 01:39:13.861581612,2 - Alta,Banco de Dados,Sub A,lhvp,CI-336,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,4033.8615816136435
INC101176,2025-04-19 00:27:00,2025-04-19 01:06:33.760896264,2025-04-19 03:23:33.760896264,4 - Baixa,Infraestrutura,Sub B,lsin,CI-38,Suporte N3,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,2373.7608962644617
INC101177,2025-04-19 06:56:00,2025-04-19 08:15:29.956228044,2025-04-19 11:05:29.956228044,4 - Baixa,Infraestrutura,Sub B,lsin,CI-210,Suporte N3,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,4769.956228046164
INC101178,2025-04-19 09:25:00,2025-04-19 09:55:37.581682326,2025-04-19 11:37:37.581682326,3 - Média,Banco de Dados,Sub C,lsin,CI-182,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,1837.5816823270275
INC101179,2025-04-19 12:42:00,2025-04-19 13:18:13.845876096,2025-04-19 15:16:13.845876096,3 - Média,Rede,Sub C,lsin,CI-115,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,2173.8458760967333
INC101180,2025-04-19 13:33:00,2025-04-19 14:06:29.171244978,2025-04-19 14:45:29.171244978,3 - Média,Aplicação,Sub A,lsin,CI-242,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,2009.1712449757622
INC101181,2025-04-19 15:22:00,2025-04-19 17:07:24.654218538,2025-04-19 18:43:24.654218538,2 - Alta,Aplicação,Sub C,lsin,CI-237,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,6324.654218540409
INC101182,2025-04-19 15:24:00,2025-04-19 15:58:56.495954322,2025-04-19 16:48:56.495954322,3 - Média,Infraestrutura,Sub C,lhco,CI-386,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,2096.4959543218506
INC101183,2025-04-19 22:39:00,2025-04-20 00:15:13.978401498,2025-04-20 00:27:13.978401498,3 - Média,Aplicação,Sub A,lcem,CI-39,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,5773.978401498774
INC101184,2025-04-19 23:14:00,2025-04-20 03:34:51.680443080,2025-04-20 06:55:51.680443080,2 - Alta,Rede,Sub C,lsin,CI-236,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,15651.680443078987
INC101185,2025-04-20 00:33:00,2025-04-20 06:43:03.354904002,2025-04-20 09:39:03.354904002,4 - Baixa,Banco de Dados,Sub B,lcem,CI-47,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,22203.354904001815
INC101186,2025-04-20 01:54:00,2025-04-20 03:31:24.830763642,2025-04-20 03:41:24.830763642,2 - Alta,Aplicação,Sub A,lcem,CI-316,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,5844.83076363906
INC101187,2025-04-20 03:21:00,2025-04-20 04:04:12.784072812,2025-04-20 06:02:12.784072812,4 - Baixa,Infraestrutura,Sub C,lhco,CI-157,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,2592.784072813489
INC101188,2025-04-20 04:25:00,2025-04-20 05:23:31.574450628,2025-04-20 09:05:31.574450628,4 - Baixa,Rede,Sub A,lhvp,CI-277,NOC N2,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,3511.5744506273154
INC101189,2025-04-20 04:54:00,2025-04-20 05:13:25.493285574,2025-04-20 09:07:25.493285574,4 - Baixa,Infraestrutura,Sub A,lcem,CI-109,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,1165.4932855752859
INC101190,2025-04-20 09:26:00,2025-04-20 11:32:45.820086720,2025-04-20 11:37:45.820086720,3 - Média,Banco de Dados,Sub A,lrev,CI-235,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,7605.820086718377
INC101191,2025-04-20 10:57:00,2025-04-20 11:56:17.288241246,2025-04-20 14:45:17.288241246,3 - Média,Rede,Sub C,lhvp,CI-371,NOC N1,Manual,SIM,NAO,Manutenção Programada,Reinício de serviço,3557.2882412440995
INC101192,2025-04-20 12:13:00,2025-04-20 14:53:13.265150256,2025-04-20 15:20:13.265150256,2 - Alta,Rede,Sub C,lrev,CI-151,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,9613.265150253716
INC101193,2025-04-20 12:56:00,2025-04-20 14:29:37.624277208,2025-04-20 16:08:37.624277208,2 - Alta,Aplicação,Sub C,lcem,CI-126,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,5617.624277207095
INC101194,2025-04-20 13:30:00,2025-04-20 15:47:47.810420556,2025-04-20 15:59:47.810420556,3 - Média,Infraestrutura,Sub A,lsin,CI-276,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,8267.810420558417
INC101195,2025-04-20 15:44:00,2025-04-20 16:33:56.791697934,2025-04-20 18:48:56.791697934,3 - Média,Aplicação,Sub A,lhco,CI-215,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,2996.7916979353868
INC101196,2025-04-20 16:23:00,2025-04-20 17:24:42.576626718,2025-04-20 20:13:42.576626718,2 - Alta,Infraestrutura,Sub B,lhvp,CI-185,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3702.5766267160416
INC101197,2025-04-20 17:33:00,2025-04-20 17:44:17.635398276,2025-04-20 19:24:17.635398276,4 - Baixa,Infraestrutura,Sub A,lrev,CI-386,SRE,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,677.6353982742376
INC101198,2025-04-20 18:56:00,2025-04-20 20:15:10.469940612,2025-04-20 21:11:10.469940612,4 - Baixa,Banco de Dados,Sub C,lsin,CI-220,Suporte N3,Manual,NAO,NAO,Falha de Rede,Reinício de serviço,4750.469940612509
INC101199,2025-04-20 19:35:00,2025-04-20 20:54:22.661941482,2025-04-20 20:57:22.661941482,3 - Média,Banco de Dados,Sub A,lhco,CI-71,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,4762.661941481275
INC101200,2025-04-20 20:30:00,2025-04-20 21:01:04.103482656,2025-04-20 23:37:04.103482656,2 - Alta,Aplicação,Sub B,lhvp,CI-63,NOC N1,Manual,SIM,NAO,Erro de Configuração,Ajuste de configuração,1864.103482657683
INC101201,2025-04-20 22:45:00,2025-04-21 00:00:08.619643968,2025-04-21 00:41:08.619643968,3 - Média,Rede,Sub C,lhvp,CI-194,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,4508.619643965199
INC101202,2025-04-21 06:04:00,2025-04-21 06:56:44.449104306,2025-04-21 10:14:44.449104306,4 - Baixa,Rede,Sub B,lrev,CI-45,NOC N1,Manual,NAO,NAO,Erro de Configuração,Patch aplicado,3164.4491043049234
INC101203,2025-04-21 08:00:00,2025-04-21 09:15:26.564540400,2025-04-21 11:51:26.564540400,4 - Baixa,Aplicação,Sub A,lsin,CI-372,Suporte N3,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,4526.5645403999815
INC101204,2025-04-21 08:05:00,2025-04-21 09:09:59.241003834,2025-04-21 09:44:59.241003834,2 - Alta,Rede,Sub B,lrev,CI-395,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,3899.241003831482
INC101205,2025-04-21 09:00:00,2025-04-21 10:53:33.984085691,2025-04-21 11:56:33.984085691,3 - Média,Infraestrutura,Sub A,lcem,CI-165,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,6813.984085690049
INC101206,2025-04-21 13:55:00,2025-04-21 15:39:18.444737274,2025-04-21 17:13:18.444737274,3 - Média,Banco de Dados,Sub C,lhco,CI-211,Suporte N3,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,6258.444737274681
INC101207,2025-04-21 14:58:00,2025-04-21 16:13:47.681706786,2025-04-21 17:38:47.681706786,2 - Alta,Infraestrutura,Sub C,lsin,CI-225,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,4547.681706787768
INC101208,2025-04-21 15:36:00,2025-04-21 16:02:17.482271514,2025-04-21 18:02:17.482271514,3 - Média,Aplicação,Sub A,lsin,CI-369,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,1577.4822715113323
INC101209,2025-04-21 16:23:00,2025-04-21 19:46:54.035854590,2025-04-21 22:51:54.035854590,4 - Baixa,Infraestrutura,Sub B,lhco,CI-275,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,12234.035854589127
INC101210,2025-04-21 19:10:00,2025-04-21 19:29:32.224315320,2025-04-21 23:22:32.224315320,2 - Alta,Infraestrutura,Sub B,lsin,CI-73,NOC N1,Manual,SIM,NAO,Manutenção Programada,Ajuste de configuração,1172.2243153206086
INC101211,2025-04-22 06:13:00,2025-04-22 07:30:53.251268070,2025-04-22 07:37:53.251268070,3 - Média,Banco de Dados,Sub C,lsin,CI-169,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,4673.25126806956
INC101212,2025-04-22 13:40:00,2025-04-22 15:47:30.493580466,2025-04-22 17:33:30.493580466,3 - Média,Rede,Sub A,lcem,CI-313,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,7650.493580465938
INC101213,2025-04-22 14:46:00,2025-04-22 17:02:44.917567320,2025-04-22 18:19:44.917567320,3 - Média,Infraestrutura,Sub A,lcem,CI-287,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,8204.917567319018
INC101214,2025-04-22 15:31:00,2025-04-22 16:08:14.549006958,2025-04-22 19:39:14.549006958,4 - Baixa,Rede,Sub A,lrev,CI-323,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,2234.549006959379
INC101215,2025-04-22 15:45:00,2025-04-22 16:52:08.261642712,2025-04-22 17:35:08.261642712,3 - Média,Infraestrutura,Sub C,lrev,CI-39,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,4028.2616427136504
INC101216,2025-04-22 16:15:00,2025-04-22 17:55:26.825301300,2025-04-22 21:22:26.825301300,3 - Média,Infraestrutura,Sub A,lsin,CI-17,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,6026.825301297792
INC101217,2025-04-23 04:15:00,2025-04-23 04:50:21.939058956,2025-04-23 05:09:21.939058956,3 - Média,Banco de Dados,Sub A,lsin,CI-202,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,2121.9390589572495
INC101218,2025-04-23 06:32:00,2025-04-23 07:13:44.674771542,2025-04-23 08:48:44.674771542,4 - Baixa,Banco de Dados,Sub C,lhco,CI-203,SRE,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,2504.674771542734
INC101219,2025-04-23 10:12:00,2025-04-23 10:59:16.243224636,2025-04-23 13:31:16.243224636,4 - Baixa,Infraestrutura,Sub A,lhco,CI-365,SRE,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,2836.243224636778
INC101220,2025-04-23 13:13:00,2025-04-23 13:47:22.644148032,2025-04-23 14:20:22.644148032,3 - Média,Rede,Sub B,lcem,CI-138,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2062.6441480349417
INC101221,2025-04-23 13:18:00,2025-04-23 13:38:42.381395214,2025-04-23 14:06:42.381395214,4 - Baixa,Aplicação,Sub B,lcem,CI-368,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,1242.3813952138262
INC101222,2025-04-23 17:11:00,2025-04-23 18:12:08.711898228,2025-04-23 18:52:08.711898228,2 - Alta,Banco de Dados,Sub C,lsin,CI-377,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,3668.7118982309908
INC101223,2025-04-23 18:59:00,2025-04-23 19:31:53.068518702,2025-04-23 22:26:53.068518702,3 - Média,Rede,Sub B,lsin,CI-374,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,1973.0685187024699
INC101224,2025-04-23 23:39:00,2025-04-24 00:14:32.441423694,2025-04-24 02:57:32.441423694,4 - Baixa,Rede,Sub B,lcem,CI-83,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,2132.4414236966522
INC101225,2025-04-24 01:43:00,2025-04-24 02:17:34.092553650,2025-04-24 05:17:34.092553650,3 - Média,Infraestrutura,Sub B,lhco,CI-288,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2074.0925536518525
INC101226,2025-04-24 04:18:00,2025-04-24 05:32:03.017646588,2025-04-24 07:04:03.017646588,3 - Média,Rede,Sub A,lsin,CI-156,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,4443.017646585042
INC101227,2025-04-24 04:23:00,2025-04-24 06:21:03.281069946,2025-04-24 10:05:03.281069946,4 - Baixa,Banco de Dados,Sub A,lhco,CI-386,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,7083.281069944585
INC101228,2025-04-24 07:13:00,2025-04-24 09:01:09.416127438,2025-04-24 12:27:09.416127438,4 - Baixa,Infraestrutura,Sub A,lsin,CI-391,NOC N1,Manual,NAO,NAO,Falha de Aplicação,Reinício de serviço,6489.416127439995
INC101229,2025-04-24 11:25:00,2025-04-24 14:26:44.137440714,2025-04-24 15:41:44.137440714,4 - Baixa,Rede,Sub B,lhco,CI-119,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,10904.137440716426
INC101230,2025-04-24 12:50:00,2025-04-24 14:16:49.742113872,2025-04-24 16:18:49.742113872,2 - Alta,Infraestrutura,Sub B,lsin,CI-371,NOC N2,Manual,SIM,NAO,Falha de Rede,Patch aplicado,5209.742113874828
INC101231,2025-04-24 12:53:00,2025-04-24 13:22:47.398863504,2025-04-24 16:09:47.398863504,4 - Baixa,Banco de Dados,Sub A,lsin,CI-249,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,1787.3988635065086
INC101232,2025-04-24 15:21:00,2025-04-24 19:09:01.190121414,2025-04-24 22:58:01.190121414,2 - Alta,Aplicação,Sub A,lsin,CI-349,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,13681.190121411677
INC101233,2025-04-24 16:07:00,2025-04-24 17:38:13.128016866,2025-04-24 18:57:13.128016866,3 - Média,Rede,Sub A,lhco,CI-379,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,5473.128016863351
INC101234,2025-04-24 18:47:00,2025-04-24 19:05:42.188898192,2025-04-24 20:46:42.188898192,2 - Alta,Banco de Dados,Sub C,lhco,CI-60,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,1122.1888981922962
INC101235,2025-04-24 22:33:00,2025-04-24 23:21:19.116145386,2025-04-24 23:46:19.116145386,3 - Média,Rede,Sub A,lsin,CI-217,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,2899.1161453885293
INC101236,2025-04-24 23:00:00,2025-04-25 00:44:24.331044126,2025-04-25 02:57:24.331044126,3 - Média,Aplicação,Sub B,lhvp,CI-122,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,6264.331044123513
INC101237,2025-04-24 23:26:00,2025-04-25 01:16:52.638734976,2025-04-25 02:24:52.638734976,2 - Alta,Rede,Sub A,lhvp,CI-44,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,6652.638734973825
INC101238,2025-04-25 00:10:00,2025-04-25 00:44:09.437723028,2025-04-25 01:33:09.437723028,3 - Média,Aplicação,Sub B,lhvp,CI-308,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,2049.4377230279683
INC101239,2025-04-25 03:34:00,2025-04-25 03:44:23.290455858,2025-04-25 04:35:23.290455858,3 - Média,Aplicação,Sub C,lhco,CI-75,SRE,Manual,SIM,NAO,Manutenção Programada,Reinício de serviço,623.2904558556794
INC101240,2025-04-25 05:57:00,2025-04-25 06:44:47.996618646,2025-04-25 07:48:47.996618646,2 - Alta,Banco de Dados,Sub B,lhco,CI-304,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,2867.996618647965
INC101241,2025-04-25 07:47:00,2025-04-25 10:18:00.646324776,2025-04-25 12:17:00.646324776,3 - Média,Aplicação,Sub B,lsin,CI-365,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,9060.646324775566
